station_label,sv_label,epoch_utc,range_l1_m,range_l2_m,elevation_deg
RX-3,SV-T,2026-05-14T17:58:00Z,21384773.646,21384779.280,49.932
RX-3,SV-T,2026-05-14T17:59:00Z,21373521.451,21373527.345,50.125
RX-3,SV-T,2026-05-14T18:00:00Z,21362322.280,21362328.005,50.319
RX-3,SV-T,2026-05-14T18:01:00Z,21351175.158,21351180.813,50.512
RX-3,SV-T,2026-05-14T18:02:00Z,21340080.364,21340086.123,50.706
RX-3,SV-T,2026-05-14T18:03:00Z,21329038.094,21329043.841,50.899
RX-3,SV-T,2026-05-14T18:04:00Z,21318048.787,21318054.320,51.093
RX-3,SV-T,2026-05-14T18:05:00Z,21307111.541,21307117.266,51.286
RX-3,SV-T,2026-05-14T18:06:00Z,21296227.274,21296232.856,51.480
RX-3,SV-T,2026-05-14T18:07:00Z,21285395.613,21285401.319,51.673
RX-3,SV-T,2026-05-14T18:08:00Z,21274616.458,21274622.090,51.867
RX-3,SV-T,2026-05-14T18:09:00Z,21263889.782,21263895.771,52.060
RX-3,SV-T,2026-05-14T18:10:00Z,21253216.641,21253222.221,52.254
RX-3,SV-T,2026-05-14T18:11:00Z,21242595.756,21242601.663,52.447
RX-3,SV-T,2026-05-14T18:12:00Z,21232027.759,21232033.540,52.641
RX-3,SV-T,2026-05-14T18:13:00Z,21221512.933,21221518.249,52.834
RX-3,SV-T,2026-05-14T18:14:00Z,21211050.696,21211056.415,53.028
RX-3,SV-T,2026-05-14T18:15:00Z,21200641.322,21200646.942,53.221
RX-3,SV-T,2026-05-14T18:16:00Z,21190285.176,21190290.784,53.415
RX-3,SV-T,2026-05-14T18:17:00Z,21179982.180,21179987.461,53.608
RX-3,SV-T,2026-05-14T18:18:00Z,21169731.672,21169737.647,53.802
RX-3,SV-T,2026-05-14T18:19:00Z,21159534.922,21159540.429,53.995
RX-3,SV-T,2026-05-14T18:20:00Z,21149391.164,21149396.654,54.189
RX-3,SV-T,2026-05-14T18:21:00Z,21139300.020,21139305.716,54.382
RX-3,SV-T,2026-05-14T18:22:00Z,21129262.714,21129268.330,54.576
RX-3,SV-T,2026-05-14T18:23:00Z,21119278.141,21119283.920,54.769
RX-3,SV-T,2026-05-14T18:24:00Z,21109347.309,21109352.740,54.963
RX-3,SV-T,2026-05-14T18:25:00Z,21099469.398,21099474.808,55.156
RX-3,SV-T,2026-05-14T18:26:00Z,21089644.855,21089650.539,55.350
RX-3,SV-T,2026-05-14T18:27:00Z,21079873.421,21079878.973,55.543
RX-3,SV-T,2026-05-14T18:28:00Z,21070155.952,21070161.260,55.737
RX-3,SV-T,2026-05-14T18:29:00Z,21060491.321,21060496.795,55.930
RX-3,SV-T,2026-05-14T18:30:00Z,21050880.191,21050885.619,56.124
RX-3,SV-T,2026-05-14T18:31:00Z,21041322.463,21041328.044,56.317
RX-3,SV-T,2026-05-14T18:32:00Z,21031818.617,21031824.136,56.511
RX-3,SV-T,2026-05-14T18:33:00Z,21022368.156,21022373.272,56.704
RX-3,SV-T,2026-05-14T18:34:00Z,21012971.099,21012976.549,56.898
RX-3,SV-T,2026-05-14T18:35:00Z,21003627.649,21003633.205,57.091
RX-3,SV-T,2026-05-14T18:36:00Z,20994337.663,20994342.879,57.285
RX-3,SV-T,2026-05-14T18:37:00Z,20985101.456,20985106.933,57.478
RX-3,SV-T,2026-05-14T18:38:00Z,20975918.980,20975924.263,57.672
RX-3,SV-T,2026-05-14T18:39:00Z,20966790.144,20966795.260,57.865
RX-3,SV-T,2026-05-14T18:40:00Z,20957714.821,20957720.276,58.059
RX-3,SV-T,2026-05-14T18:41:00Z,20948693.431,20948698.606,58.252
RX-3,SV-T,2026-05-14T18:42:00Z,20939725.444,20939730.801,58.446
RX-3,SV-T,2026-05-14T18:43:00Z,20930811.599,20930816.839,58.639
RX-3,SV-T,2026-05-14T18:44:00Z,20921951.327,20921956.480,58.833
RX-3,SV-T,2026-05-14T18:45:00Z,20913145.017,20913150.439,59.026
RX-3,SV-T,2026-05-14T18:46:00Z,20904392.685,20904397.925,59.220
RX-3,SV-T,2026-05-14T18:47:00Z,20895694.207,20895699.163,59.413
RX-3,SV-T,2026-05-14T18:48:00Z,20887049.358,20887054.667,59.607
RX-3,SV-T,2026-05-14T18:49:00Z,20878458.270,20878463.926,59.800
RX-3,SV-T,2026-05-14T18:50:00Z,20869921.590,20869926.748,59.994
RX-3,SV-T,2026-05-14T18:51:00Z,20861438.581,20861443.928,60.187
RX-3,SV-T,2026-05-14T18:52:00Z,20853009.639,20853015.093,60.381
RX-3,SV-T,2026-05-14T18:53:00Z,20844634.772,20844640.269,60.574
RX-3,SV-T,2026-05-14T18:54:00Z,20836313.974,20836319.241,60.768
RX-3,SV-T,2026-05-14T18:55:00Z,20828046.908,20828052.419,60.961
RX-3,SV-T,2026-05-14T18:56:00Z,20819834.491,20819839.778,61.155
RX-3,SV-T,2026-05-14T18:57:00Z,20811675.644,20811681.216,61.348
RX-3,SV-T,2026-05-14T18:58:00Z,20803571.365,20803576.648,61.542
RX-3,SV-T,2026-05-14T18:59:00Z,20795520.697,20795526.076,61.735
RX-3,SV-T,2026-05-14T19:00:00Z,20787524.593,20787530.027,61.929
RX-3,SV-T,2026-05-14T19:01:00Z,20779582.885,20779587.824,62.122
RX-3,SV-T,2026-05-14T19:02:00Z,20771694.686,20771699.763,62.316
RX-3,SV-T,2026-05-14T19:03:00Z,20763860.941,20763866.201,62.509
RX-3,SV-T,2026-05-14T19:04:00Z,20756081.706,20756087.053,62.703
RX-3,SV-T,2026-05-14T19:05:00Z,20748356.483,20748361.684,62.896
RX-3,SV-T,2026-05-14T19:06:00Z,20740685.208,20740690.935,63.090
RX-3,SV-T,2026-05-14T19:07:00Z,20733068.784,20733074.241,63.283
RX-3,SV-T,2026-05-14T19:08:00Z,20725506.501,20725511.923,63.477
RX-3,SV-T,2026-05-14T19:09:00Z,20717998.531,20718003.553,63.670
RX-3,SV-T,2026-05-14T19:10:00Z,20710544.901,20710549.971,63.864
RX-3,SV-T,2026-05-14T19:11:00Z,20703145.788,20703150.907,64.058
RX-3,SV-T,2026-05-14T19:12:00Z,20695800.770,20695805.976,64.251
RX-3,SV-T,2026-05-14T19:13:00Z,20688510.052,20688515.308,64.445
RX-3,SV-T,2026-05-14T19:14:00Z,20681273.864,20681279.251,64.638
RX-3,SV-T,2026-05-14T19:15:00Z,20674092.182,20674097.513,64.832
RX-3,SV-T,2026-05-14T19:16:00Z,20666964.810,20666970.153,65.025
RX-3,SV-T,2026-05-14T19:17:00Z,20659892.083,20659897.494,65.219
RX-3,SV-T,2026-05-14T19:18:00Z,20652874.064,20652879.029,65.412
RX-3,SV-T,2026-05-14T19:19:00Z,20645910.024,20645915.105,65.606
RX-3,SV-T,2026-05-14T19:20:00Z,20639000.593,20639005.821,65.799
RX-3,SV-T,2026-05-14T19:21:00Z,20632145.644,20632150.794,65.993
RX-3,SV-T,2026-05-14T19:22:00Z,20625345.093,20625350.686,66.186
RX-3,SV-T,2026-05-14T19:23:00Z,20618599.874,20618604.885,66.380
RX-3,SV-T,2026-05-14T19:24:00Z,20611908.257,20611913.550,66.573
RX-3,SV-T,2026-05-14T19:25:00Z,20605271.792,20605277.100,66.767
RX-3,SV-T,2026-05-14T19:26:00Z,20598689.862,20598694.954,66.960
RX-3,SV-T,2026-05-14T19:27:00Z,20592162.359,20592167.411,67.154
RX-3,SV-T,2026-05-14T19:28:00Z,20585689.481,20585694.487,67.347
RX-3,SV-T,2026-05-14T19:29:00Z,20579271.675,20579276.599,67.541
RX-3,SV-T,2026-05-14T19:30:00Z,20572907.642,20572913.050,67.734
